Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
CGCL-E-R-DC-2C;0.0041226684587677;0.0111207;0.0022750746332008;0.0048592124586231;0.0062078788136032;0.0055223664294431;0.020472841;0.0021335898923301;0.0088281353821578;0.0074819657485654;0.0106119689607383;0.06830883;0.0015130378188712;0.0311482539268815;0.0094903539286547;0.0140946537719428;0.108264126;0.0012344543640968;0.0511034120086403;0.0100491456621908
KGCL-E-R-DC-5C;0.0041183055009557;0.012408212;0.0026004895372034;0.0053432212793887;0.0054731013926814;0.0055623268594103;0.022043323;0.0023726991044015;0.0094060509085087;0.0068067185938123;0.0134375975222908;0.09294133;0.0021749034366643;0.0452324374870775;0.0095363151300985;0.0177175878604141;0.1380891;0.00169159156185;0.0693047930470511;0.0101942293154252
AdaGCL-E-CC-2C;0.0041120710356447;0.01121974;0.0023429873088187;0.0055514631232498;0.0053160533303149;0.0087796050074233;0.037762277;0.0039474242702924;0.0185890249060483;0.0087912498200561;0.0174735891437365;0.1103015;0.0025206921433523;0.0563495701753643;0.0119025705011596;0.0238791233327108;0.17525715;0.0021403811598919;0.0931339428546763;0.0128052850909538
LightGCN-E-DC-2C;0.0041079916854471;0.0111207;0.0023118606658271;0.005310639222186;0.0052790314897871;0.0055721130555227;0.020812405;0.0021958431783132;0.0093898385805286;0.0065488458101539;0.0100080499014261;0.06249381;0.0013910779722406;0.0288497462368824;0.0082366308852517;0.0131742827077793;0.09792159;0.0011447530383848;0.0467470605991371;0.0087384035122536
AdaGCL-DP-CC-2C;0.0040906204352574;0.010639653;0.0021986728731306;0.0050887034702251;0.0055921843829143;0.0052092246482336;0.017416772;0.0018449610209538;0.008319380837478;0.0064715681921641;0.0093694154870158;0.05230691;0.0012246919169767;0.0265479624341518;0.0079286893987902;0.0120268252114577;0.07889189;0.0009804892542339;0.0417730200007926;0.008298533946282
AdaGCL-E-CC-3C;0.0040647087083957;0.010243495;0.0021986728731306;0.0054249125242594;0.005156647188934;0.005837626935766;0.020472841;0.0022000877205393;0.0104916135493687;0.0064553816640716;0.0161240296656093;0.10261888;0.0024278781533411;0.0542568509413809;0.010262288305319;0.0217977828101415;0.15631235;0.0019955007852403;0.0866583703511897;0.0110195685372599
AdaGCL-E-CC-5C;0.0040488295537189;0.010328386;0.0022241401264873;0.0054560779702794;0.0051498087597919;0.0058408960313686;0.020529436;0.0022071619575828;0.0105848456782003;0.0064496099849599;0.0160198198578182;0.102434956;0.0024196720383706;0.0539325222010057;0.0102145873155915;0.0216472134146203;0.15508142;0.0019780981621132;0.0861302483897419;0.0109593067060258
LightGCN-E;0.0040476918784651;0.010215199;0.0020600178270773;0.0052254064493585;0.0049896951947065;0.0068433771458403;0.02586341;0.0026599131283691;0.0133192369277705;0.0069707510616408;0.0129991909939046;0.076925255;0.0016797068436169;0.0397235149733833;0.0092873279527802;0.0171411090000488;0.12031862;0.0013776369218579;0.0639391374394423;0.0098846903987112
AdaGCL-E-CC-4C;0.0040284617943929;0.010229346;0.0021986728731306;0.0053706090955882;0.0051486297202846;0.0058221778968898;0.020472841;0.0022071619575828;0.0105040538690012;0.0064534053692785;0.0159799179887493;0.101784125;0.0024063724727288;0.0536489192571067;0.0102209826137501;0.0216096220986476;0.15447304;0.0019715898640331;0.0858613032195051;0.010968094925536
LightGCN-E-R;0.0039807144608131;0.010059565;0.0020288911840857;0.0051300212963881;0.0049260270613147;0.006793780867348;0.025764372;0.0026500091965081;0.0132755580829697;0.0069129388244684;0.0129581239973044;0.0769677;0.0016797068436169;0.0397291561214859;0.0092328911494585;0.0170905199773556;0.12016299;0.0013759391049675;0.0638922655980074;0.0098270286533957
AdaGCL-DP-DC-2C;0.0038638960615536;0.012139391;0.0024674938807849;0.0050391220788296;0.0052922367322684;0.0058602979555002;0.024250485;0.0025269174719506;0.0105908213039433;0.0069551203664589;0.0113497045452799;0.07631687;0.001724416021732;0.0337331669027588;0.009270259687987;0.0155606369542568;0.12299269;0.001481486721657;0.0573119894264629;0.0099377130909217
LightGCN-E-DC-3C;0.0037717487012325;0.011248037;0.0023146903606446;0.0046457763737586;0.0055990228120563;0.0050085621322474;0.020515287;0.0021930134834958;0.0082301174685472;0.0068004865278454;0.0119299984373397;0.08493329;0.0019813523111532;0.0387620816069073;0.0093962909827722;0.0172401339850369;0.14203653;0.001750732183534;0.0687974233216251;0.0102106269064133
KGCL-DP-R-DC3C;0.0037378718631811;0.010045417;0.0020543584374425;0.0051314379075708;0.0043122190938373;0.00536381221914;0.019949349;0.0020897296226601;0.0096294482434358;0.0056377402236851;0.0086906738484983;0.049109355;0.0011375373166004;0.0240318434553325;0.0069088344426378;0.0107294750995383;0.07106779;0.0008653206751651;0.0356801342571729;0.0072161078707275
LightGCN-DP-DC-5C;0.0036702924912361;0.009946377;0.0020826553856166;0.0048729063667228;0.0044692671562038;0.0049379476170246;0.017996859;0.0019100440017544;0.0083912063973261;0.0055438269196952;0.0085887936187124;0.048996165;0.001147724217943;0.023984897152492;0.0069025464933632;0.0110431388317288;0.07529818;0.000932242957597;0.0379262455121984;0.0072654589624151
KGCL-E-R-DC-2C;0.0036545867869419;0.009451181;0.0019468300343807;0.004674344699277;0.004963284709744;0.0067370975165205;0.027094329;0.0028042275640572;0.013003445063481;0.0074548871412154;0.0139724925976627;0.0903946;0.0020427566886911;0.0457924738198736;0.0099329184569865;0.0178666517448422;0.13334937;0.0015901470026457;0.0681190146268668;0.0105155367414401
KGCL-E;0.003478091217877;0.009932228;0.0020402099633554;0.0048953360437827;0.004601083773115;0.0067291364429387;0.027929088;0.0029060965774841;0.014175690817189;0.0069158639653411;0.0130601677390794;0.08278272;0.0018336422416842;0.0419888541284646;0.0092212032363671;0.0181734514904161;0.13571216;0.0015908544263501;0.0717461027299169;0.0099508473760303
CGCL-E;0.003474027933511;0.008531529;0.0017261138386225;0.00445264504918;0.0042914679985096;0.0047936644956031;0.016553715;0.0016921575008135;0.0081681070004652;0.0053414532099855;0.0103263820710643;0.065252766;0.0014159792866339;0.0325303154449388;0.007399008763067;0.0134192388759707;0.098926134;0.0011180124223602;0.0504246388884849;0.0078740092058257
CGCL-E-R;0.003472692048539;0.008517382;0.001723284143805;0.0044498118268145;0.004296891580243;0.0047906947498612;0.016525418;0.0016907426534048;0.0081610239445515;0.0053463827180206;0.0103042062248659;0.06518202;0.0014139985002617;0.0324484253983307;0.0073980864657707;0.0133994844313621;0.098827094;0.0011170220291741;0.0503666825379324;0.0078719493181312
KGCL-E-R;0.0034655718804937;0.009889783;0.0020317208789032;0.0048835309505933;0.0045609964298683;0.0066906420861088;0.02783005;0.0028961926456231;0.0141126516195575;0.0068594385032082;0.0130429966968144;0.08279687;0.0018350570890929;0.0420374315247917;0.0091670085963235;0.018133080455819;0.13565557;0.0015891566094596;0.0716538272936695;0.0098951372024935
LightGCN-DP-CC-2C;0.0034486517568234;0.008602272;0.0017855374297881;0.0043258583483258;0.0045331710974971;0.0044515347002827;0.014530483;0.0015506727599428;0.0071938382810165;0.005307659691918;0.0082103546071042;0.04664752;0.0010670779156467;0.0236622619273812;0.006642104842111;0.0108081717632538;0.07402482;0.000885128538887;0.0385811191541521;0.0070255276481817
KGCL-DP-CC-4C;0.0033475617975391;0.008503233;0.0017685592608837;0.0043940917869605;0.004181345708532;0.0043929958641612;0.014431444;0.0015322797436296;0.0073970039348062;0.0049601967491298;0.0083758206918037;0.04719931;0.0010665119766833;0.024894645508394;0.0063311404255754;0.0113070298651883;0.07676962;0.000908190551649;0.0419490211865733;0.0067443875544798
LightGCN-E-R-DC-5C;0.0033289084527634;0.009974674;0.0020939741648863;0.0050367610601918;0.0037908478237288;0.0046872799032328;0.018605243;0.001979371524781;0.0088392040623911;0.0049178355439762;0.0093730175961113;0.060767695;0.0013670255662926;0.0292258803708414;0.0067011989587178;0.0118255005868627;0.08947495;0.0010317067304291;0.0431383242842827;0.0071069178903217
KGCL-DP-CC-3C;0.0032944500852493;0.008446639;0.001723284143805;0.0042394450661793;0.0042810924508458;0.0044014266092228;0.014813452;0.0015535024547602;0.0073933837062281;0.005113039570587;0.0083637049690119;0.048062366;0.001093111107967;0.0248602791909914;0.006485899168424;0.0112163777554957;0.076826215;0.0009117276701707;0.0414266543570542;0.0068862669419933
KGCL-DP-CC-5C;0.0032732001724021;0.008050482;0.0016666902474568;0.0042193764077573;0.0039766644500723;0.004243002485585;0.013568386;0.0014388998146549;0.0070403102333518;0.0046827182228079;0.0080702719944298;0.04459599;0.0010178412258237;0.0238232787200976;0.0060081727719145;0.0110181881823723;0.0746332;0.0008847040846644;0.0409571430048097;0.0064289271116677
CGCL-DP-R-DC2C;0.002993432668578;0.00871546;0.001791196819423;0.0034577117951769;0.0049533807778831;0.0036457799902989;0.014445592;0.0015124718799077;0.0053735884762502;0.0057175668128001;0.0071169573023235;0.049307432;0.0011194272697689;0.0200571199541192;0.0072368966756648;0.0093191729985532;0.076713026;0.0009231879341812;0.0320880264380138;0.0076190123512258
KGCL-DP-R-DC5C;0.0028960465049812;0.007866551;0.0016327339096478;0.0036997162055597;0.0038108914953522;0.0038641932743427;0.013978693;0.0014785155420987;0.0064862466167165;0.0046215766026459;0.0070849068301918;0.04244542;0.0009708682918547;0.0205258435813911;0.005843020871634;0.0091695268335344;0.06410673;0.0007760438036757;0.0324955908996384;0.0061447581410961
AdaGCL-E;0.0028863562598315;0.0074703945;0.0015393539806731;0.0036716200837689;0.0041575291104854;0.006234973953722;0.027066031;0.0028311096648226;0.0132899209463502;0.0065875407638873;0.0137081607573364;0.08796106;0.0019400387668189;0.045077977454891;0.009465572548676;0.0186095957797202;0.13987182;0.0016250937336408;0.0736519203563126;0.0101672435573685
AdaGCL-E-R;0.0028554888440415;0.007427949;0.0015336945910383;0.0036312466650611;0.0041219221173663;0.006139552634407;0.02669817;0.0027943236321962;0.0130762150307843;0.0065002862258765;0.0136577774618784;0.08786202;0.001937775010965;0.0450114852969849;0.0094012593489874;0.0185386132889608;0.13956055;0.0016207077066738;0.073483194289917;0.0100986281665081
KGCL-DP-DC-4C;0.0028510192186202;0.007017643;0.0014176771035243;0.0038855283723609;0.0032065158439328;0.0042662460203684;0.014403147;0.0014686116102378;0.0080056183249224;0.004154373776185;0.0084655812777698;0.046293806;0.0009816211321608;0.026585347737993;0.0055649714406727;0.0108924510638984;0.07057259;0.0007759023189349;0.0409821454440588;0.0059052982569605
LightGCN-DP-CC-5C;0.0028021484468078;0.0071874247;0.0015025679480468;0.0033689374943925;0.0039375203384315;0.0035674950655856;0.01223843;0.0013158080900974;0.0055690864409397;0.0045909159609834;0.0067936690444565;0.040450487;0.0009578516956946;0.0196206675752393;0.0057775608743069;0.0090924922464077;0.063526645;0.0008012280875507;0.0327800772160522;0.0060998161032291
BPRMF-E-R-DC-5C;0.0026860799762354;0.0076543246;0.0015676509288473;0.0033417857800569;0.0034578870668798;0.0032478658501884;0.011983758;0.0012436508722534;0.0049769485880321;0.004040624536104;0.0052489953540808;0.032753717;0.0007246848427397;0.013660133755073;0.0049094722594134;0.0069538987870575;0.053721756;0.0006222498903493;0.0231924084178791;0.0051995324029864
BPRMF-E-DC-5C;0.0026845909018936;0.0073006125;0.0014799303895074;0.003073101859066;0.0040151011380089;0.0033422804045303;0.012577994;0.0012960002263755;0.0050188679118004;0.0046931611441579;0.0063716439220479;0.04349241;0.0009499285502058;0.0181371755250304;0.0059634922211755;0.0086502312612186;0.071789354;0.0008115564736343;0.0309252083841641;0.0063641188934121
KGCL-DP-CC-2C;0.002632258515283;0.0072015733;0.0015082273376816;0.0032877184532494;0.0037007692053745;0.0032594754454642;0.0118281245;0.0012662884307927;0.0051078108567731;0.0042973519670982;0.0062059308079449;0.039106384;0.0009171040903238;0.0177417035390216;0.005454699334055;0.0083535963360605;0.06300315;0.0007852403118323;0.0297717973837889;0.0057897186756063
AdaGCL-DP-DC-5C;0.0026027507268863;0.007555285;0.0015648212340299;0.003164473280352;0.0038021666029985;0.0031821121006726;0.0122101335;0.0012903408367407;0.004849082564372;0.0044126732598555;0.0051590709945879;0.032654677;0.0007490202181694;0.0133171835603156;0.0052685184786494;0.0064007458234546;0.0477228;0.0005834830713507;0.0200712649347397;0.0054791076197411
LightGCN-DP-R-DC3C;0.0025973153970716;0.0076543246;0.0015959478770214;0.0031649454840796;0.0036281403717275;0.0033859898727086;0.013695723;0.0014445592042898;0.0053767702299384;0.0044251486207371;0.0064889445141123;0.045218524;0.001008786202408;0.0186532567048037;0.0057385126049132;0.0086926156669247;0.0718318;0.0008440979640345;0.0309168733607796;0.0061080802383441
LightGCN-DP-CC-4C;0.0025107504739606;0.0069751977;0.0014346552724288;0.0032275124779835;0.0034484547508217;0.0032847996946671;0.012266727;0.001288925989332;0.0054586975766729;0.004126071213537;0.006548090898707;0.041157912;0.0009700193834094;0.0196232920785515;0.0053443504233603;0.0089253999675807;0.066158265;0.000829383550984;0.033126588586864;0.0056928961128941
LightGCN-DP-R-DC2C;0.0023911547886124;0.0072864643;0.0015223758117687;0.0030558664230095;0.0033109787442757;0.0029703000183421;0.011983758;0.001254969651523;0.0046964708167977;0.003928643855284;0.005984473231917;0.042898174;0.000943137282644;0.0175511941882815;0.0052286495943161;0.0081479072831121;0.06963879;0.0008058970839994;0.0295377612921992;0.0056029010665314
LightGCN-DP-CC-3C;0.0023316292233584;0.0064941496;0.0013412753434542;0.0029075944525506;0.0033246556025599;0.0030131226333354;0.011304631;0.0012082796870357;0.0048731312256407;0.0039556887757909;0.0059923881759698;0.037790574;0.0008992770129741;0.0178743216555618;0.0050756079689988;0.0081638657122958;0.060527172;0.0007679791734461;0.0301775452206289;0.0053931690825954
CGCL-DP-R-DC4C;0.0023166735989304;0.0069751977;0.0014205067983417;0.0027664055380053;0.0036552582803944;0.0030481196634404;0.012818517;0.0013313714115932;0.0049153035156916;0.0044080188610388;0.0056718138414614;0.03921957;0.0008899390200766;0.0163374816377294;0.0054904007846385;0.007701289283837;0.06229573;0.0007497276418738;0.0276855007765528;0.0058150865727601
LightGCN-DP-DC-4C;0.0022293508903273;0.0062111802;0.0012903408367407;0.0029559953346271;0.0029009088036521;0.0029438830529131;0.010823582;0.0011276333847394;0.0049959828954318;0.0035117523289398;0.0054477078368184;0.03365922;0.0007343058051189;0.0158013646497147;0.0044894984806224;0.0071215371139063;0.052929442;0.0005994708470691;0.0253404086707295;0.0047606832019543
BPRMF-DP-CC-2C;0.0021420639775217;0.00556035;0.0011262185373307;0.0026955749788688;0.0028643585789272;0.0028717797323036;0.009889783;0.0010285940661299;0.0047554794183259;0.0034336942990857;0.0058543351665235;0.035173107;0.0007875040676863;0.0178950533616349;0.0044788193194073;0.0078576093710185;0.05621189;0.0006624315567566;0.0294221575933659;0.0047733528582428
CGCL-DP-R-DC5C;0.0021334897953838;0.0062960708;0.0012761923626536;0.0027647528249588;0.0028629437315185;0.0028794998900625;0.011531007;0.0011785678914529;0.0048868082693216;0.0035520361787711;0.0062078679324143;0.04202097;0.000920216754623;0.0194984368054045;0.004810875728599;0.0084931538852784;0.06762971;0.0007811372543471;0.0325088039916263;0.0051714212440358
CGCL-DP-DC-3C;0.0021021939621253;0.006267774;0.0012875111419233;0.0025175541735726;0.0031204459599032;0.0027759189058258;0.0119554605;0.0012478954144795;0.0043092300313475;0.0038903980594581;0.0053983496261417;0.039799657;0.0009193678461777;0.0152254994413698;0.0050851290655369;0.0072415731399254;0.06331442;0.0007784490442705;0.0252030957247053;0.0054170533057777
CGCL-DP-DC-4C;0.0020687119034777;0.0065507437;0.0013384456486367;0.0025036241636091;0.0032513193452086;0.0026323058478823;0.011163146;0.0011714936544093;0.0042153120828164;0.0038480480832523;0.005305714832887;0.038342364;0.0008772053933983;0.0157804983409309;0.0049856816646194;0.0071212702996338;0.059197217;0.0007235529648127;0.0258268629846168;0.0052780878726337
BPRMF-E-R-DC-4C;0.0020419268087527;0.0059989532;0.001230917245575;0.0027097410906961;0.0025797384418757;0.0028219815003528;0.011714936;0.0012096945344444;0.0048790000433977;0.0033335882304458;0.0048177796764362;0.03207459;0.0007003494673099;0.0134132119830945;0.0042053653579806;0.0063234123008182;0.05117503;0.0005848979187594;0.0218409628174221;0.0044720561029633
CGCL-DP-DC-5C;0.0020295410256365;0.0062253284;0.0012790220574711;0.0025784684544299;0.0030096162462211;0.0026269881864919;0.011007513;0.0011474412484613;0.0042784974387444;0.0036345970166482;0.0047318363231446;0.03281031;0.0007340228356371;0.0132417511655793;0.0045659143234641;0.0061542010001893;0.050085597;0.0005885765220221;0.0211580833810526;0.0048053772704734
CGCL-DP-R-DC3C;0.0020017666103368;0.0062253284;0.0012761923626536;0.0025017353486988;0.0028851096742549;0.0026584456756859;0.011672491;0.0012125242292618;0.004251750470461;0.0036084784843256;0.0051846259764556;0.03878097;0.0008922027759306;0.0147460120007339;0.0047676077969556;0.0071118615529087;0.06293241;0.0007740630173035;0.0251614292332392;0.0051108558237912
LightGCN-E-DC-5C;0.0019937582843835;0.0060838438;0.0012535548041143;0.0032513587662261;0.0020885505831529;0.0030522629201818;0.0122101335;0.0012818517522885;0.0062336738371927;0.0028907129191513;0.0062208887640022;0.041016426;0.0008916368369671;0.0202491504555562;0.0040807302842896;0.0084829241895849;0.06673835;0.000751708428246;0.0332249178980409;0.0044439386253858
AdaGCL-E-R-DC-3C;0.0019314298794921;0.0063809617;0.0012875111419233;0.0030778238963418;0.0025382362512203;0.0031855642728569;0.013016596;0.0013752316812631;0.0064459237912652;0.0034745171384059;0.0053012088182275;0.03255564;0.0007195913920683;0.0158436784402398;0.0042334891078544;0.0071510663542264;0.05240595;0.0006140437753788;0.0265517629668826;0.0045044692217407
BPRMF-DP-CC-3C;0.0018864533032664;0.0051783416;0.0010583058617128;0.0023985588342234;0.0025368214038115;0.0025496332549506;0.009295547;0.0009635110853294;0.0042937934666341;0.0030795725903183;0.0052484063585422;0.033630922;0.000746190523352;0.0160663575340709;0.0040838234805754;0.0071159222777814;0.05431599;0.0006314463985059;0.0267815733893096;0.0043729862572657
KGCL-DP-R-DC4C;0.0017941667578807;0.005036857;0.0011318779269655;0.002263036364409;0.0023750571834161;0.0022316812651626;0.008658866;0.0009663407801468;0.0035414267703086;0.0028591539616738;0.0039798686699196;0.026401052;0.0006315878832467;0.0112357388823962;0.0035952637687691;0.0052714190014451;0.041129615;0.0005195319684771;0.01843941595622;0.0038032324297133
BPRMF-DP-CC-5C;0.0016636811683197;0.0041879485;0.0008460787504067;0.0020644746969632;0.0021611794167998;0.0022426964951048;0.0075835823;0.0007838254644236;0.0037273063947852;0.0025962674528726;0.0047032048303744;0.02948542;0.0006496979300782;0.0144277797064442;0.0035196618636338;0.0064961814036244;0.049109355;0.0005673538108914;0.0247209319866518;0.003794226802823
AdaGCL-DP-DC-3C;0.0016515727233269;0.0045133634;0.0009168211208421;0.0022205380289272;0.0022260265896989;0.0020762559640106;0.007427949;0.0007611879058843;0.0034494932017279;0.0026059861070967;0.0046636617893914;0.03133887;0.0007011983757551;0.0146466040714636;0.003612382885998;0.0062169979271426;0.048359483;0.0005713153836358;0.0235328894117963;0.003850720819065
SpectralClustering-DP;0.0016471089108071;0.0038625335;0.000772506685154;0.0015490643283138;0.0031145507623669;0.0017402563104773;0.004980263;0.0004980262878648;0.0018808661475573;0.0032582981361968;0.0023746492574844;0.012309172;0.0002492961134141;0.0045929757961638;0.0035704939622897;0.0027198755346325;0.018025156;0.0001844961020953;0.0064554760570515;0.0036515108209371
BPRMF-E-DC-4C;0.001631002584537;0.004654848;0.0009451180690162;0.0019851444707304;0.0023835462678683;0.0021472301932648;0.008319302;0.0008517381400415;0.0034716586695592;0.0028680416737689;0.0036004398928295;0.023062013;0.0004875564170404;0.009811810828609;0.0034825900838401;0.0046915130904677;0.036828477;0.0004013922098501;0.0160186013297528;0.0036736869492683
BPRMF-DP-CC-4C;0.0016263330636209;0.0044992147;0.000936628984564;0.002119250329362;0.0021222711130604;0.0022826140457341;0.008503233;0.0008828647830331;0.0039939440996232;0.0026457758832297;0.004790560156496;0.030985158;0.0006887477185585;0.0149183507110359;0.0035814779236203;0.0066432836492272;0.051387258;0.0006001782707734;0.0255224342998419;0.0038659995091681
SpectralClustering-DP-CC-5C;0.0016096945264602;0.003848385;0.0007696769903365;0.0015457589022207;0.0030044284723892;0.0016676381275667;0.0048104813;0.0004810481189603;0.0017782236730119;0.0031304958680841;0.0023188147161909;0.0122525785;0.0002481642354872;0.0045322837338355;0.0034547705567279;0.0026623212099562;0.017996859;0.0001840716478727;0.0063733518670382;0.0035364984188855
SpectralClustering-DP-CC-4C;0.0016082338353392;0.0038625335;0.000772506685154;0.001563230440141;0.0030261227993227;0.0016700584898485;0.004852927;0.0004852926611864;0.0017986633486484;0.0031540092845431;0.0023178960978734;0.012365767;0.0002504279913411;0.0045478871540868;0.0034752621956423;0.002668108395832;0.01798271;0.0001839301631319;0.006449966076651;0.0035548680164795
SpectralClustering-DP-CC-3C;0.0015701929706994;0.0037776425;0.0007555285162495;0.001485316825091;0.0030072581672066;0.0016627699821143;0.004895372;0.0004895372034126;0.0018170624296051;0.0031528134016143;0.0022985257702284;0.012280876;0.0002492961134141;0.0045146790961119;0.0034656200790193;0.0026386017017881;0.01789782;0.0001833642241684;0.0063467634007053;0.0035451953881243
SpectralClustering-DP-CC-2C;0.0015482213149411;0.0036503063;0.0007300612628927;0.0014560401939812;0.002925904441206;0.0016462151874422;0.004782184;0.0004782184241429;0.0017963866521048;0.0030717853150966;0.0022716386603241;0.0121676875;0.0002464664185967;0.0044477370362291;0.0033852990730025;0.0026281390977153;0.018011007;0.0001842131326136;0.0063732405382873;0.0034681835685594
KGCL-DP-DC-5C;0.0015053875845381;0.003961573;0.0008036333281455;0.0021992888611862;0.0016237732093927;0.0019872375590276;0.006720525;0.000690445535449;0.0036060849521488;0.0019790178129288;0.00358399348954;0.020076685;0.0004312454901738;0.0106828357136934;0.0025398123800636;0.0046174922809058;0.03145206;0.0003480524625419;0.0167089881130892;0.0026976137293459
KGCL-DP-DC-2C;0.001479855662309;0.0037776425;0.0007640176007017;0.0019775892110892;0.0016487688469465;0.0021256303380708;0.0074138003;0.0007583582110669;0.0038798450632112;0.0021112499009045;0.0042813522868201;0.025396511;0.0005421695270165;0.0134340708335955;0.0028756643277045;0.005982635275714;0.044242278;0.0004840192985186;0.0234117276557105;0.003135817458953
KGCL-DP-DC-3C;0.0014658509017198;0.0047114417;0.0009677556275555;0.0020632941876443;0.0020727514537557;0.0023585051402531;0.011134849;0.0011743233492267;0.0044965262670069;0.0029107734341962;0.0045334569180015;0.032244373;0.0008067459924447;0.0134808032024767;0.0038451780132868;0.0060037626810172;0.048373632;0.0006642708583879;0.0214489408497773;0.0040710661561377
CGCL-DP-DC-2C;0.0014346298798156;0.0035654155;0.0007187424836231;0.001815151128803;0.0017237557596079;0.0021649263614615;0.007456246;0.0007583582110669;0.0038567127020329;0.0022510559140958;0.0045069813597498;0.028197909;0.0005925380947664;0.0143617074204648;0.0030946395351056;0.006173317982983;0.046704113;0.0004985922268283;0.024201523594723;0.0033496786965957
CGCL-DP-CC-3C;0.0012373375800296;0.00352297;0.0007498691266146;0.0015906182563405;0.0016567863155958;0.0016790139305871;0.00686201;0.0007343058051189;0.0028384559567713;0.002080695934245;0.0034671571220424;0.024505157;0.0005628262991836;0.0104705959342512;0.0028123739837899;0.0048105864998791;0.04070516;0.0004833118748143;0.0180205825780244;0.0030368377199523
BPRMF-E-R-DC-2C;0.0012186953081955;0.003961573;0.0008064630229629;0.001547647717131;0.0019498955370996;0.0019312305482571;0.008970133;0.0009238953578856;0.0035605735071672;0.0025983167358257;0.005003050700401;0.039898697;0.0008715460037634;0.0168824752348022;0.0038442856570601;0.0072897094578718;0.06809661;0.0007740630173035;0.029717480269309;0.0042432488068665
CGCL-DP-CC-2C;0.0011810561162481;0.003282446;0.0006791267561793;0.0015516614488154;0.0015502011441399;0.0016979947097799;0.006564892;0.0006847861458141;0.0029936310960095;0.0019850702157327;0.0034220432571916;0.022962973;0.0005067983417988;0.0104662330283769;0.0026634175521443;0.0046250982995477;0.03736612;0.0004272839174295;0.017269416439785;0.0028660321877715
BPRMF-DP-DC-2C;0.0011785498266976;0.0036220094;0.0007470394317972;0.0014253469516888;0.0017143234435499;0.0014755918726352;0.0058291713;0.0006253625546484;0.0022991599495686;0.0019976185647742;0.0030028389237005;0.021307603;0.0004770865462159;0.0089146566725887;0.0026321564253777;0.0043690228662463;0.03810184;0.0004493555370053;0.0164926655750384;0.0028714779353227
KGCL-DP-R-DC2C;0.0011469943074136;0.0031692581;0.0006480001131877;0.0014121252473167;0.0015693015841574;0.0015411846147657;0.0062111802;0.0006409258761442;0.0025574891173905;0.001967631659973;0.0030237049047189;0.021194413;0.0004932158066752;0.0090174363056017;0.0025775100136624;0.0042646972246808;0.035739046;0.000429972127506;0.0161116192491452;0.0027794590479001
CGCL-DP-CC-4C;0.0011234219370592;0.0032682975;0.0006791267561793;0.0015037327704664;0.0014959653268061;0.0016284295861332;0.0064234072;0.0006890306880402;0.0029229466951697;0.0019059791226913;0.0033814040813684;0.0231752;0.0005181171210684;0.0105513198324879;0.0026015465125464;0.0047586655355484;0.039346907;0.0004520437470818;0.0184126145000609;0.0028282046366775
CGCL-DP-CC-5C;0.0010978522293541;0.003282446;0.0006678079769096;0.0015075104002871;0.0014292316906954;0.0015682021447772;0.0063951104;0.0006663931295009;0.0028020063261807;0.0018377632654857;0.0034833286799298;0.024590047;0.0005413206185712;0.0110881501441569;0.0025837234548408;0.0048417433961253;0.040549528;0.0004586935299028;0.0188298066245903;0.0028068224710674
AdaGCL-E-R-DC-2C;0.0008264569299672;0.0028721401;0.0005772577427524;0.0012317434233825;0.0010797643807448;0.0014776319707878;0.006833713;0.0007060088569447;0.0029621789548692;0.0016483870627251;0.0044872931731157;0.0333904;0.0007501520960964;0.0162597147886508;0.0027357360298363;0.0061377881546197;0.05257573;0.000619278710791;0.0255811663518461;0.0030028099485063
BPRMF-E-CC-2C;0.0008143041048612;0.0024618346;0.0004951965930474;0.0009977664763685;0.0011684281516905;0.0011161830389164;0.004598254;0.0004697293396907;0.0018473734117371;0.001443183658198;0.0022003817058098;0.016737645;0.000359937180775;0.0065032329376672;0.0019325851356844;0.0031309383735952;0.028990224;0.0003228681786669;0.0117402392291179;0.002103049241961
BPRMF-DP-DC-4C;0.0008139229858765;0.0022920528;0.0004612402552384;0.0010532504143587;0.0010241137160023;0.0010706373567514;0.0041172057;0.0004216245277946;0.0017670594277385;0.0012585573003094;0.0022731067359868;0.016935723;0.0003596542112933;0.0069801334807711;0.0017720540658423;0.0032676274046965;0.029711796;0.0003273956903747;0.012625811789987;0.0019487429960597
LightGCN-DP-R-DC4C;0.0007164442378508;0.001881747;0.000376349410716;0.0008686187568764;0.0010172752868603;0.0008822335996576;0.0029428827;0.0002957031084197;0.0013568099535149;0.0011557562842244;0.0014983045152534;0.008828647;0.0001850620410588;0.0040596559028017;0.0014111518641034;0.0019164603144305;0.013823059;0.0001485589779142;0.0064896519839037;0.0014793656585124
BPRMF-E-CC-5C;0.0007082298561247;0.0020939743;0.0004216245277946;0.0009472406775179;0.0009321486344364;0.0009270523272686;0.0037917912;0.000386253342577;0.0015680255565651;0.0011466271497539;0.0019768816294718;0.015124719;0.0003223022397034;0.0061299750441974;0.0016074943472646;0.0029262225637645;0.027490485;0.0003015039827954;0.0115240220156052;0.0017785546279152
