Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
SpectralMixARS0-DP-CC-2C;0.0280502460542675;0.010621762;0.0021243523316062;0.0371029709260693;0.0050287852619458;0.0375760442835782;0.017789291;0.0018134715025906;0.0642489887334545;0.0059731817309537;0.0719080728006049;0.054749567;0.0012538860103626;0.2183410208516567;0.0074885794779879;0.09839722265834;0.08462867;0.0010682210708117;0.3754737149817441;0.0079128521442349
SpectralMixARS1-DP-CC-4C;0.0279498916262543;0.010276338;0.002055267702936;0.0376426682745082;0.0048978123200921;0.0384184273214334;0.017789291;0.0018480138169257;0.066833445065225;0.0059132467034021;0.0742574444300027;0.056303974;0.0012849740932642;0.2268462223714201;0.0075757887353483;0.10007691399917;0.08531952;0.0010854922279792;0.3792992526846005;0.0079880217067768
KGCL-DP-DC-2C;0.0275896912630456;0.010107991;0.0020734341252699;0.0367707101735761;0.0043657307415406;0.0357364403191102;0.016069114;0.0016501079913606;0.0597049687913476;0.0051562275017998;0.0738245791356544;0.056673866;0.0013010799136069;0.2310383533112119;0.0068797745901591;0.0987366381892212;0.08388769;0.0010799136069114;0.3791663489334995;0.007260793876675
SpectralMixARS1-DP-CC-R-4C;0.0274488764317829;0.009844559;0.0019689119170984;0.0366907442441807;0.0047913068508923;0.0377947751962223;0.017357513;0.0017875647668393;0.0656288398525238;0.0058046851440633;0.0736307593964601;0.055872194;0.0012780656303972;0.2258591727105155;0.0074558271067018;0.0990951523277597;0.084887736;0.001080310880829;0.3760548158776519;0.0078678349588306
SpectralMixARS1-E-DC-5C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0363666893680368;0.017962003;0.0018480138169257;0.0648787347603481;0.0057120925514707;0.0738374581571878;0.05759931;0.0013160621761658;0.231873758708747;0.0073989558946696;0.099502414017308;0.08592401;0.0010924006908462;0.3836402415175853;0.007801753395218
SpectralMixARS0-E-DC-5C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0363752735753552;0.017962003;0.0018480138169257;0.0648787347603481;0.0057141486416097;0.0738031588185574;0.057512954;0.001314335060449;0.231593646663929;0.0074012942039907;0.0995796087038301;0.08609672;0.0010932642487046;0.383993073458161;0.0078088921639891
SpectralMixARS1-E-DC-3C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0364056819629745;0.017962003;0.0018480138169257;0.0648787347603481;0.0057131205965402;0.073817615733216;0.057512954;0.0013126079447322;0.2314535906415201;0.0073997260033456;0.0992962592243595;0.08566494;0.0010889464594127;0.3820155963006492;0.0078006849819321
SpectralMixARS0-E-DC-4C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0364040144919333;0.017962003;0.0018480138169257;0.0648787347603481;0.0057182608218877;0.0738060352863632;0.057512954;0.0013126079447322;0.2314535906415201;0.0074061772406837;0.0995649364562217;0.08601036;0.0010924006908462;0.3837129614133431;0.0078121630123973
SpectralMixARS1-E-DC-2C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0364234540277191;0.017962003;0.0018480138169257;0.0648787347603481;0.0057213449570962;0.073809917069641;0.057426598;0.0013126079447322;0.2313111162676226;0.0074066392226612;0.0990693811563396;0.08514681;0.0010854922279792;0.3805648714331346;0.0078020422108147
SpectralMixARS0-E-DC-3C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0364375217226875;0.017962003;0.0018480138169257;0.0648787347603481;0.0057254571373742;0.0739229871116263;0.05759931;0.0013160621761658;0.231873758708747;0.007412986967748;0.0993762133406675;0.08557858;0.0010898100172711;0.3823059119698776;0.0078121195302576
SpectralMixARS1-E-DC-4C;0.0273972138766656;0.010967185;0.0022279792746114;0.039100421712142;0.0048056994818652;0.0363666893680368;0.017962003;0.0018480138169257;0.0648787347603481;0.0057120925514707;0.0738738603838159;0.05759931;0.0013177892918825;0.2320138147311559;0.007398947168867;0.0995949017866573;0.08609672;0.001094127806563;0.3842013234459251;0.0078037217184752
SpectralMixARS0-E-DC-2C;0.027187514873013;0.010967185;0.0022279792746114;0.039100421712142;0.0047913068508923;0.0362278227190349;0.017962003;0.0018480138169257;0.0648787347603481;0.0057110645064012;0.0736218775571508;0.057426598;0.0013126079447322;0.2313111162676226;0.0073965493861668;0.0988551180718426;0.08523316;0.0010854922279792;0.3803801992263017;0.0077936508060816
SpectralMixARS0-DP-CC-R-3C;0.0270091276634517;0.009930915;0.002020725388601;0.0359317537863459;0.0048272884283246;0.0371634970866647;0.017702935;0.0018393782383419;0.0645578772374179;0.0058444019519149;0.0727986079241609;0.05630397;0.001293609671848;0.2259674647198979;0.0074226813931078;0.0973329512633315;0.083937824;0.0010587219343696;0.3719240441075431;0.007806371890555
SpectralMixARS0-DP-CC-3C;0.0269322812425333;0.009930915;0.002020725388601;0.0360199046839418;0.0047625215889464;0.0371462841116309;0.017702935;0.0018393782383419;0.0647766322745296;0.0057839186336595;0.0731676682816785;0.056649394;0.0012970639032815;0.2276104071869808;0.0073893305625675;0.097772972736131;0.08428325;0.0010639032815198;0.3738701719744944;0.0077720313938349
KGCL-DP-DC-3C;0.0265620736495029;0.009676026;0.0019697624190064;0.0352581051315593;0.0042217422606191;0.0353966514285558;0.016069114;0.0016501079913606;0.0602054675093834;0.0050664403990537;0.0730448301949209;0.0562419;0.0012941684665226;0.2294239720390315;0.0067776835205191;0.0982584358271297;0.08380129;0.0010807775377969;0.3794190680405794;0.0071636400791077
SpectralMixARS0-E;0.0262825996679003;0.010017271;0.0020379965457685;0.0348646131531515;0.0047639608520437;0.034680222482933;0.016753022;0.0017098445595854;0.0584575974137546;0.0056643227239082;0.0661212597527351;0.05120898;0.0011450777202072;0.1995079220614053;0.0070906418465052;0.0863537991112357;0.07426598;0.0009231433506044;0.3188129520842243;0.0074190852655596
SpectralMixARS0-DP-CC-R-5C;0.0262018818196716;0.009930915;0.0020379965457685;0.0353654874773828;0.0049208405296488;0.0363754915521325;0.017530225;0.0018134715025906;0.063828965927079;0.0059476176768922;0.0739244748219978;0.057685666;0.0013091537132987;0.2325180006288532;0.0076414421876536;0.0986305064452937;0.08506045;0.0010785837651122;0.3786530289813078;0.0080275684960746
KGCL-E-CC-5C;0.0260776400763251;0.009935205;0.0020043196544276;0.0349967617801333;0.0043945284377249;0.0352134043286773;0.016414687;0.0016933045356371;0.0608395926697268;0.0052552024409475;0.0708294145526606;0.05451404;0.0012544276457883;0.2221885258337371;0.0067857382056886;0.095029206284863;0.0812959;0.0010401727861771;0.3650658255537316;0.0071736078623184
SpectralMixARS0-DP-CC-5C;0.0260227754621762;0.009930915;0.0020379965457685;0.0353587540736506;0.0048776626367299;0.0366537023435694;0.017616581;0.0018221070811744;0.0650754629775333;0.0059208885050853;0.0739675722516734;0.057772018;0.0013108808290155;0.2325471529829195;0.0076111639506576;0.0987044695065967;0.08514681;0.001080310880829;0.3787587239722105;0.007997585456366
KGCL-E-DC-2C;0.0260091391739418;0.009762419;0.0020043196544276;0.0350780097000993;0.0041238300935925;0.0346536735730771;0.015982721;0.0016414686825054;0.0596820342882872;0.0049302341526963;0.0724684928906993;0.056414686;0.0012976241900647;0.2302720441570974;0.0066327903945371;0.09687926491906;0.08319654;0.0010712742980561;0.375334958463384;0.0070075215110033
SpectralMixARS1-E;0.0256439431750824;0.009930915;0.002020725388601;0.0345805222440606;0.0046617731721358;0.0340414262876297;0.016666666;0.0017012089810017;0.0582724656307642;0.0055612783397757;0.0654093595529472;0.051122624;0.0011433506044905;0.1985421281799536;0.0069915013168832;0.0855298196718336;0.073834196;0.0009205526770293;0.3170961464053319;0.0073162221301725
BPRMF-E-DC-5C;0.0255814607806814;0.008812095;0.0018142548596112;0.0325177781640007;0.0049056875449964;0.0339221250012512;0.015032398;0.0015896328293736;0.0563606235792743;0.0057130515273063;0.0713172371734108;0.054341253;0.0012596112311015;0.223017422285216;0.007428849299367;0.0955687843148986;0.0812959;0.0010401727861771;0.3668355512433782;0.0078088053107299
KGCL-E-CC-3C;0.025266147888668;0.00950324;0.0019179265658747;0.0341322545245077;0.0040763138948884;0.03465342257151;0.017105833;0.0017451403887688;0.0604385985817163;0.0050857074291199;0.0704638874458948;0.05425486;0.0012406047516198;0.2213683775014882;0.0066783814055442;0.0949480664144768;0.081555076;0.0010462203023758;0.3667837250364557;0.0070563840538362
SpectralMixARS0-E-CC-2C;0.0251686262760798;0.008981002;0.0018480138169257;0.0351003299620765;0.0042933218192285;0.0318955480891846;0.014594127;0.0015112262521588;0.0542401487637254;0.0050257011267373;0.0651300659256481;0.050690845;0.001146804835924;0.2023147277820606;0.0065425377790713;0.0853406218771834;0.07443868;0.0009257340241796;0.3219099750237419;0.0068781144619437
AdaGCL-E;0.025066915584668;0.009387223;0.0018948283355063;0.0334830954068437;0.004505287556135;0.0336266033503123;0.015819209;0.001625380269448;0.0578883052643465;0.0053359133020149;0.068569717812991;0.053715777;0.00122555410691;0.2141856981338946;0.0069581334196837;0.0940244978035288;0.08239896;0.0010491090830073;0.3650559532640159;0.0073615754130652
SpectralMixARS1-E-CC-2C;0.0250544771246071;0.008981002;0.0018480138169257;0.0348295994605581;0.0042962003454231;0.0319741055554394;0.014680483;0.0015112262521588;0.0546194731692538;0.0050369753543328;0.0649173512887151;0.05043178;0.0011398963730569;0.2014568214420079;0.0065380411680736;0.0849405024704069;0.07374784;0.0009179620034542;0.3199901408121252;0.0068703139166453
KGCL-DP-DC-4C;0.0250030597147628;0.009071274;0.0018488120950323;0.0334115142224683;0.0039985601151907;0.0346224377347351;0.016328294;0.0016760259179265;0.0605192004062188;0.0049544722136514;0.0717045039054772;0.056069113;0.0012889848812095;0.2279358060895867;0.0066086833895822;0.0972530963907755;0.08380129;0.0010799136069114;0.3799341636812147;0.0069970740192154
BPRMF-E-DC-2C;0.0248602767033469;0.008552916;0.00177969762419;0.0309154673688367;0.004722822174226;0.0350980542237099;0.016414687;0.0017278617710583;0.059904811743263;0.005755939524838;0.0722469399663538;0.05451404;0.0012682505399568;0.2259805421937838;0.007394899473576;0.0971133313819015;0.08362851;0.0010600431965442;0.3732516139809154;0.0078072144846332
SpectralMixARS1-E-CC-5C;0.024802988729222;0.009671848;0.0019689119170984;0.034354547815072;0.0046113989637305;0.0343990642076741;0.016666666;0.0017443868739205;0.0616752805102074;0.0055492844806316;0.0662012178822452;0.051813472;0.001160621761658;0.203208457758683;0.0070407439069489;0.0851051991500561;0.073056996;0.0008963730569948;0.3149618440329356;0.0073437336665541
KGCL-E-CC-2C;0.0245646800272059;0.00950324;0.0019352051835853;0.0333900150931995;0.0041267098632109;0.0335312809518033;0.0162419;0.0016760259179265;0.0584517935918188;0.0050182385409167;0.0713499346073834;0.056155507;0.0012941684665226;0.2298127903937651;0.0066615846578342;0.0952078670260694;0.082678184;0.0010591792656587;0.3714674284066921;0.0070371783154144
SpectralMixARS1-DP-DC-3C;0.0244513252768556;0.010017271;0.0020379965457685;0.0344723261234264;0.0044948186528497;0.0331601340849924;0.016666668;0.0017184801381692;0.0594509634119968;0.0053666008717822;0.0671773027317651;0.052158896;0.0012072538860103;0.2110497756691447;0.0068767849668332;0.0925413350693449;0.08100173;0.0010302245250431;0.3612454807290977;0.0072866792549062
SpectralMixARS0-DP-DC-3C;0.0242488996769342;0.010103627;0.002055267702936;0.0347556122424065;0.0044976971790443;0.032870741434009;0.016666668;0.0017184801381692;0.0594509634119968;0.0053591989472818;0.0668211157408926;0.051986184;0.0012055267702936;0.210480319284413;0.0068714148756389;0.0926144749504576;0.08134715;0.0010362694300518;0.3632479914688081;0.007288591655625
SpectralMixARS0-E-CC-5C;0.0242331380294555;0.00941278;0.0019170984455958;0.0323244780758281;0.0045322394933793;0.0335672389832148;0.016321244;0.0017098445595854;0.0592003463874955;0.0054398319488993;0.0658675770486492;0.051295336;0.0011658031088082;0.2031468318038976;0.0069308153481436;0.0830122101064244;0.07072539;0.0008747841105354;0.3043044036456968;0.0072088547241724
SpectralMixARS1-DP-CC-3C;0.024110562458908;0.009326424;0.0018825561312607;0.0324377428496695;0.0045279217040875;0.0345318865091375;0.017098445;0.0017702936096718;0.0621856782708516;0.0055468171724648;0.0718006665089146;0.057081174;0.001300518134715;0.2297333892442535;0.0072360073627052;0.0968212183169922;0.08480138;0.0010673575129533;0.3784026710189937;0.0076266584003867
KGCL-E-DC-3C;0.024084069146991;0.008812095;0.0017969762419006;0.031997365281025;0.0038516918646508;0.0339048607494653;0.015896328;0.0016414686825054;0.0595211974402284;0.0048034557235421;0.0717636373099253;0.0562419;0.0012976241900647;0.2302879585262482;0.0065071606798161;0.0965844325709398;0.08362851;0.0010764578833693;0.3781954587550156;0.0068887739094098
KGCL-E-DC-5C;0.0240702075756005;0.00924406;0.0018660907127429;0.0322095684770519;0.0039625629949604;0.0341622677461005;0.0162419;0.0016760259179265;0.060802159764949;0.0049017450032568;0.0715734752317011;0.05650108;0.001304535637149;0.2299564911296074;0.0065543795370539;0.0966022274261017;0.084060475;0.0010781857451403;0.3791997871619481;0.0069364811707586
BPRMF-E-DC-3C;0.0240473818935172;0.008466523;0.0017624190064794;0.0304333379548571;0.0046133909287257;0.0340995922712733;0.016414687;0.0016933045356371;0.0589204078016812;0.0056682094003908;0.0705290987167558;0.054427646;0.001245788336933;0.2206840882025712;0.007298856454724;0.0943754190488031;0.0812959;0.0010341252699783;0.3615572813023787;0.0076763378429999
SpectralMixARS0-DP-DC-4C;0.023975045274431;0.009930915;0.002020725388601;0.0342855847602144;0.0044055843408175;0.0324968045221815;0.016493956;0.0017012089810017;0.0586960402306031;0.0052686281766592;0.0666150190266468;0.05224525;0.0012107081174438;0.2109555010395004;0.006782819282323;0.091808716432878;0.08082902;0.0010293609671847;0.3603082503395532;0.0071870884646825
SpectralMixARS0-E-CC-3C;0.0239341814377547;0.008894646;0.0018307426597582;0.0320498989030279;0.0043724812895797;0.0334034401113934;0.016062176;0.0016407599309153;0.0586140124899344;0.0053500493461633;0.064944238203142;0.049740933;0.0011174438687392;0.1988254841729204;0.0067850357701817;0.082998446995821;0.07072539;0.0008618307426597;0.3056115420493891;0.0070835629721336
SpectralMixARS0-DP-DC-2C;0.0239272258663837;0.009930915;0.002020725388601;0.0339041443052446;0.004422855497985;0.0324390583472416;0.016493954;0.0017012089810017;0.0583098651886865;0.0052831578803081;0.0661258536971911;0.051899828;0.0012003454231433;0.208410832707251;0.0067820527325694;0.0914038527195623;0.080569945;0.0010250431778929;0.3581765050696405;0.0071878610124665
SpectralMixARS0-DP-CC-4C;0.0239137627169842;0.008894646;0.0017789291882556;0.0309073518008062;0.0044617156016119;0.035816174360798;0.017702935;0.0018221070811744;0.0642451857380312;0.0056449954766016;0.0731032691770814;0.056908462;0.0013056994818652;0.2308717863874698;0.0073050295040269;0.0985257591774069;0.08454231;0.0010932642487046;0.3812231185963582;0.0076982272200752
SpectralMixARS1-DP-CC-5C;0.023876862829714;0.0090673575;0.0018307426597582;0.0316805113587279;0.0044113413932066;0.0348046571878274;0.01761658;0.0018307426597582;0.0625418490624915;0.005527969679524;0.0731129707119152;0.058462866;0.001314335060449;0.2334872468202128;0.0072443624190061;0.0980813470416429;0.085751295;0.0010846286701208;0.3806672781204401;0.0076286434420007
SpectralMixARS1-DP;0.0238659472312338;0.008981002;0.0018307426597582;0.0320804135587277;0.0044242947610823;0.0327685469160756;0.01580311;0.0016493955094991;0.0572249825499678;0.0053249307782986;0.0660611492746078;0.051295336;0.0011830742659758;0.2068499311356515;0.0068066098617418;0.0900543668962579;0.07936097;0.0010129533678756;0.3489518214845599;0.0071989882636597
SpectralMixARS0-DP-DC-5C;0.0238574244789633;0.009844559;0.0020034542314335;0.0340801692606813;0.0043940702360391;0.0323576398288716;0.0164076;0.0016925734024179;0.0584906247310699;0.0052535159141376;0.0659706976905801;0.051554404;0.001195164075993;0.2083956915776562;0.0067475546368425;0.0914211290564164;0.080656305;0.0010259067357512;0.3592444566010266;0.0071600473987162
SpectralMixARS0-DP;0.0238550693626991;0.008981002;0.0018307426597582;0.0320410709022304;0.0044645941278065;0.0325954572320698;0.015803108;0.0016407599309153;0.0570116749335394;0.0053484730103901;0.0658940266253193;0.051381692;0.001181347150259;0.2065265866797086;0.0068296044840406;0.0900821391990611;0.07918826;0.0010155440414507;0.3498244196924303;0.0072177644552523
SpectralMixARS1-DP-DC-4C;0.0238512162383218;0.010017271;0.0020379965457685;0.0344723261234264;0.0043868739205526;0.0325838544948471;0.016666668;0.0017184801381692;0.0594509634119968;0.0052622542972283;0.0668807594493802;0.052504316;0.0012158894645941;0.2124910824201344;0.0067829587685108;0.0922820274957959;0.08134715;0.0010354058721934;0.3629601287330689;0.0071911097272935
SpectralMixARS1-DP-CC-R-5C;0.0237260521594729;0.0090673575;0.0018307426597582;0.0321359405913758;0.0044027058146229;0.0340389783338634;0.017184801;0.0017789291882556;0.0613321246990749;0.0054593648052197;0.0724085526979879;0.05811744;0.001307426597582;0.2323649033422142;0.0071795004452116;0.0973027836394423;0.08557858;0.0010785837651122;0.3792289200921486;0.0075659280433052
SpectralMixARS1-DP-R-CC-5C;0.0236595740577344;0.008981002;0.0018134715025906;0.0320507282904515;0.0041076568796776;0.0315401437359592;0.015284974;0.0015716753022452;0.0544909562123901;0.0049282424541491;0.0640004163472606;0.05025907;0.0011519861830742;0.2009731235679404;0.0063615336952286;0.0880064015530769;0.07849741;0.0009948186528497;0.3423362291057969;0.0067622139097186
SpectralMixARS1-E-CC-3C;0.0236288388705413;0.0091537135;0.0018825561312607;0.0333003155192258;0.0042731721358664;0.0337247400425734;0.016839378;0.0017443868739205;0.0623445021623663;0.005269142199194;0.0655247829810726;0.051295336;0.0011796200345423;0.2040752294780924;0.0067025953360538;0.0835488283273875;0.07271157;0.0008963730569948;0.3101164516354621;0.0070148943183733
SpectralMixARS0-DP-CC-R-4C;0.0235613229265811;0.008808291;0.001761658031088;0.030722136368378;0.0043364997121473;0.0349392249872227;0.017098445;0.0017530224525043;0.062784757901112;0.0054426762069249;0.0718761587056999;0.056044906;0.0012832469775474;0.2284689160508509;0.0070681754540932;0.0976460954326278;0.08445596;0.0010906735751295;0.3806360860609835;0.0074745371081842
